Ver. 4 7 real time data, pi¹tek, 11 wrzesieñ 2026 16:31:45
TEMPO	GIRI	LAMBDA	GAS	BENZ	PRESS	MAP	T.RID	T.GAS	LIV	SLOW	FAST	OX	MARKER	AUTOMARKER	ECUMARKER
20765	1650	0.200000	9.940000	7.340000	1.050000	0.550000	78.000000	48.000000	0	0.000000	0.000000	0.000000	0	0	0	
20984	1674	0.200000	10.020000	7.390000	1.040000	0.550000	78.000000	48.000000	0	0.000000	0.000000	0.000000	0	0	0	
21203	1699	0.200000	10.160000	7.510000	1.060000	0.550000	78.000000	48.000000	11	0.000000	0.000000	0.000000	0	0	0	
21422	1728	0.200000	10.230000	7.540000	1.050000	0.540000	78.000000	48.000000	10	0.000000	0.000000	0.000000	0	0	0	
21640	1765	0.200000	10.050000	7.410000	1.050000	0.540000	78.000000	48.000000	11	0.000000	0.000000	0.000000	0	0	0	
21875	1795	0.200000	10.110000	7.450000	1.050000	0.540000	78.000000	48.000000	0	0.000000	0.000000	0.000000	0	0	0	
22156	1837	0.200000	9.360000	6.880000	1.050000	0.510000	78.000000	48.000000	0	0.000000	0.000000	0.000000	0	0	0	
22359	1869	0.200000	2.570000	1.050000	1.040000	0.540000	78.000000	48.000000	0	0.000000	0.000000	0.000000	0	0	0	
22578	1912	0.200000	11.400000	9.060000	1.050000	0.620000	78.000000	48.000000	0	0.000000	0.000000	0.000000	0	0	0	
22812	1968	0.200000	12.150000	10.000000	1.040000	0.680000	78.000000	47.000000	0	0.000000	0.000000	0.000000	0	0	0	
23047	2016	0.200000	11.770000	9.510000	1.050000	0.680000	78.000000	47.000000	0	0.000000	0.000000	0.000000	0	0	0	
23265	2064	0.200000	11.750000	9.540000	1.050000	0.680000	78.000000	47.000000	0	0.000000	0.000000	0.000000	0	0	0	
23500	2129	0.200000	12.050000	10.020000	1.030000	0.690000	78.000000	47.000000	0	0.000000	0.000000	0.000000	0	0	0	
23718	2171	0.200000	12.300000	10.180000	1.010000	0.720000	78.000000	47.000000	12	0.000000	0.000000	0.000000	0	0	0	
23937	2240	0.200000	12.530000	10.630000	1.030000	0.720000	78.000000	47.000000	53	0.000000	0.000000	0.000000	0	0	0	
24156	2296	0.200000	12.650000	10.830000	1.020000	0.730000	78.000000	47.000000	53	0.000000	0.000000	0.000000	0	0	0	
24390	2354	0.200000	12.880000	11.340000	1.010000	0.760000	78.000000	47.000000	53	0.000000	0.000000	0.000000	0	0	0	
24625	2410	0.200000	13.380000	11.930000	1.020000	0.780000	78.000000	47.000000	10	0.000000	0.000000	0.000000	0	0	0	
24843	2477	0.200000	14.110000	12.560000	1.020000	0.810000	78.000000	47.000000	10	0.000000	0.000000	0.000000	0	0	0	
25078	2573	0.200000	15.070000	13.360000	1.020000	0.850000	78.000000	47.000000	9	0.000000	0.000000	0.000000	0	0	0	
25375	2668	0.200000	14.950000	13.240000	1.020000	0.850000	78.000000	47.000000	54	0.000000	0.000000	0.000000	0	0	0	
25593	2761	0.200000	14.930000	13.070000	1.020000	0.850000	78.000000	47.000000	52	0.000000	0.000000	0.000000	0	0	0	
25812	2831	0.200000	14.820000	13.110000	1.020000	0.830000	78.000000	47.000000	12	0.000000	0.000000	0.000000	0	0	0	
26047	2902	0.200000	14.000000	12.500000	1.020000	0.790000	78.000000	47.000000	11	0.000000	0.000000	0.000000	0	0	0	
26281	2776	0.200000	0.000000	0.000000	1.250000	0.460000	78.000000	47.000000	53	0.000000	0.000000	0.000000	0	0	0	
26515	2404	0.200000	0.000000	0.000000	1.380000	0.330000	78.000000	47.000000	14	0.000000	0.000000	0.000000	0	0	0	
26750	2076	0.200000	0.000000	0.000000	1.370000	0.330000	78.000000	47.000000	0	0.000000	0.000000	0.000000	0	0	0	
26984	1867	0.200000	5.760000	3.950000	1.220000	0.320000	78.000000	47.000000	0	0.000000	0.000000	0.000000	0	0	0	
27234	1953	0.200000	6.620000	4.450000	1.040000	0.340000	78.000000	47.000000	0	0.000000	0.000000	0.000000	0	0	0	
27453	1986	0.200000	6.640000	4.500000	1.050000	0.340000	77.000000	47.000000	0	0.000000	0.000000	0.000000	0	0	0	
27703	1942	0.200000	2.710000	1.170000	1.010000	0.600000	78.000000	47.000000	254	0.000000	0.000000	0.000000	0	0	0	
27953	1933	0.200000	12.230000	10.280000	1.040000	0.710000	77.000000	47.000000	3	0.000000	0.000000	0.000000	0	0	0	
28172	1977	0.200000	12.540000	10.640000	1.040000	0.750000	77.000000	47.000000	0	0.000000	0.000000	0.000000	0	0	0	
28390	1987	0.200000	12.580000	10.640000	1.040000	0.760000	77.000000	47.000000	0	0.000000	0.000000	0.000000	0	0	0	
28609	2041	0.200000	12.590000	10.900000	1.050000	0.770000	77.000000	47.000000	53	0.000000	0.000000	0.000000	0	0	0	
28843	2057	0.200000	12.670000	10.800000	1.030000	0.770000	77.000000	47.000000	53	0.000000	0.000000	0.000000	0	0	0	
29062	2088	0.200000	12.670000	10.930000	1.040000	0.760000	77.000000	47.000000	52	0.000000	0.000000	0.000000	0	0	0	
29312	2120	0.200000	12.880000	11.260000	1.020000	0.810000	77.000000	47.000000	0	0.000000	0.000000	0.000000	0	0	0	
29531	2140	0.200000	12.780000	11.210000	1.050000	0.780000	77.000000	47.000000	0	0.000000	0.000000	0.000000	0	0	0	
29750	2168	0.200000	13.150000	11.700000	1.040000	0.800000	77.000000	47.000000	0	0.000000	0.000000	0.000000	0	0	0	
30062	2221	0.200000	14.850000	13.040000	1.030000	0.860000	77.000000	47.000000	12	0.000000	0.000000	0.000000	0	0	0	
30265	2258	0.200000	15.790000	14.020000	1.030000	0.910000	77.000000	47.000000	12	0.000000	0.000000	0.000000	0	0	0	
30468	2291	0.200000	17.480000	15.740000	1.010000	0.970000	77.000000	47.000000	5	0.000000	0.000000	0.000000	0	0	0	
30703	2338	0.200000	17.270000	15.480000	1.030000	0.950000	77.000000	47.000000	0	0.000000	0.000000	0.000000	0	0	0	
30922	2389	0.200000	17.150000	15.420000	1.010000	0.970000	77.000000	47.000000	53	0.000000	0.000000	0.000000	0	0	0	
31125	2415	0.200000	17.210000	15.410000	1.030000	0.960000	77.000000	47.000000	52	0.000000	0.000000	0.000000	0	0	0	
31312	2458	0.200000	16.980000	15.240000	1.020000	0.960000	77.000000	47.000000	52	0.000000	0.000000	0.000000	0	0	0	
31500	2496	0.200000	17.060000	15.390000	1.030000	0.950000	77.000000	47.000000	52	0.000000	0.000000	0.000000	0	0	0	
31703	2529	0.200000	17.440000	15.700000	1.010000	0.970000	77.000000	47.000000	0	0.000000	0.000000	0.000000	0	0	0	
31890	2566	0.200000	17.700000	16.020000	1.030000	0.910000	77.000000	46.000000	0	0.000000	0.000000	0.000000	0	0	0	
32078	2616	0.200000	18.590000	17.290000	1.020000	0.960000	76.000000	46.000000	53	0.000000	0.000000	0.000000	0	0	0	
32265	2640	0.200000	2.330000	0.820000	1.030000	0.930000	77.000000	46.000000	53	0.000000	0.000000	0.000000	0	0	0	
32453	2676	0.200000	18.980000	17.550000	1.030000	0.940000	76.000000	46.000000	52	0.000000	0.000000	0.000000	0	0	0	
32656	2729	0.200000	19.200000	17.770000	1.010000	0.940000	76.000000	46.000000	52	0.000000	0.000000	0.000000	0	0	0	
32843	2766	0.200000	2.370000	0.860000	0.990000	0.940000	76.000000	46.000000	11	0.000000	0.000000	0.000000	0	0	0	
33031	2815	0.200000	19.120000	17.620000	1.020000	0.930000	76.000000	46.000000	9	0.000000	0.000000	0.000000	0	0	0	
33234	2844	0.200000	19.320000	17.890000	0.990000	0.970000	76.000000	46.000000	11	0.000000	0.000000	0.000000	0	0	0	
33422	2903	0.200000	19.270000	17.640000	1.020000	0.950000	76.000000	46.000000	52	0.000000	0.000000	0.000000	0	0	0	
